date,group_id,observer_id,focal_type,focal_id,time_of_arrival,focal_start_time,visibility,focal_activity_start_time,activity,species_of_tree,what_part_being_eaten,part_of_fruit_eaten,seed_eating_activity,tree_number,tree_canopy_height,feeding_start_time,feeding_end_time,start_time_feeding_rate,end_time_feeding_rate,amount_eaten,comments
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,2,2025-04-04T06:42:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setelah sosial calling (svoc) duet, terlihat oleh pengamat terdapat dua individu lainnya sedang berjalan bersama individu fokal"
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,1,2025-04-04T07:00:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Bengaris
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,2,2025-04-04T07:12:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,1,2025-04-04T07:19:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Rahanjang, cuaca berawan dan sedikit cerah"
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,2,2025-04-04T07:23:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,0,2025-04-04T07:30:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Individu tidak terlihat kembali oleh pengamat, pergerakan terakhir ke arah transek WS/SA"
2025-04-04,Pandawa,Uhit,FL,Aoka,2025-04-04T06:35:00Z,2025-04-04T06:35:00Z,0,2025-04-04T07:43:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Auka Lost di WS/750
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T10:54:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Jumpa Rawit di pohon Belawan punai transek BT/D, cuaca cerah"
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T10:51:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T10:58:00Z,F,Papung,fr/M,sd+dg,telan semua,NA,atas,2025-04-07T10:57:59Z,2025-04-07T11:01:00Z,2025-04-07T10:58:00Z,2025-04-07T10:59:00Z,2,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T11:01:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T11:04:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Lewang
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T11:06:00Z,F,Lewang,fl,NA,NA,NA,atas,2025-04-07T11:06:00Z,2025-04-07T11:15:00Z,2025-04-07T11:06:00Z,2025-04-07T11:07:00Z,37,"Setelah beristirahat, individu makan bunga dari Lewang"
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T11:15:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T11:31:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tagula
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T11:41:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,1,2025-04-07T11:52:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T12:03:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T12:08:00Z,S,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,"Individu kopulasi dengan Sawit di pohon Bengaris, terlihat individu mengerakan alat kelamin sebanyak 90 kali pada Sawit"
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T12:11:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setelah kopulasi, Keduanya menjauh dan berjalan kembali"
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,1,2025-04-07T12:20:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-07T12:20:00Z,2025-04-07T12:45:59Z,NA,NA,NA,"Akar kuku elang di pohon Tutup kabali, tetapi sulit mengambil feeding rate sulit karena individu berada di puncak pohon"
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T12:46:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:03:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kayu lalas, cuaca cerah"
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:06:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:07:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-07T13:07:00Z,2025-04-07T13:16:59Z,2025-04-07T13:07:00Z,2025-04-07T13:08:00Z,26,Akar kuku elang di pohon Nyato puntik
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:17:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:30:00Z,F,Serangga,Ins,NA,NA,NA,atas,2025-04-07T13:30:00Z,2025-04-07T13:30:59Z,2025-04-07T13:30:00Z,2025-04-07T13:31:00Z,1,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:31:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,1,2025-04-07T13:36:00Z,F,Lunuk besar,fr/M,dg+kul,telan semua,NA,tengah,2025-04-07T13:36:00Z,2025-04-07T13:39:59Z,NA,NA,NA,Tidak dapat mengambil feeding rate individu tertutup akar yang menjuntai di pohon
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T13:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,1,2025-04-07T13:50:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-07T13:50:00Z,2025-04-07T14:10:59Z,NA,NA,NA,Akar kuku elang di pohon Tagula
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T14:11:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T14:23:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,1,2025-04-07T14:33:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T14:45:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-07T14:44:59Z,2025-04-07T15:04:59Z,2025-04-07T14:45:00Z,2025-04-07T14:46:00Z,21,Akar kuku elang di pohon Lunuk beringin
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T15:05:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T15:10:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T15:20:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cuaca cerah sedikit berawan
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T15:23:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu masuk kedalam pohon Balawan punai dan mengambil posisi duduk pada cabang
2025-04-07,Pribon,"Herman, Uhit, Radi",FN,Rawit,2025-04-07T10:54:00Z,2025-04-07T10:54:00Z,2,2025-04-07T15:56:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Pohon tidur sore Rawit di pohon Balawan punai, individu sudah merebah di cabang pohon"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T05:02:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Sampai pohon tidur pagi Rawit di pohon Belawan punai
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T05:15:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Pergerakan pertama Rawit dari pohon tidurnya (Belawan punai)
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T05:18:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T05:19:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Defekasi dan urinasi di pohon Nyato puntik, cuaca berawan"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T05:36:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T05:38:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-08T05:37:59Z,2025-04-08T05:53:59Z,NA,NA,NA,"Akar kuku elang di pohon Hangkang, sulit mengambil feeding rate karena individu tertutup tajuk pohon sekitarnya, cuaca sedikit cerah dan berawan"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T05:54:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T05:58:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,tengah,2025-04-08T05:57:59Z,2025-04-08T06:06:00Z,NA,NA,NA,"Akar kuku elang di pohon Hangkang bersama Ewit, tidak dapat mengambil feeding rate karena inidvidu tidak bisa mengabil feeding rate kerna ketutup kenopi pohon"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:06:00Z,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setelah makan, individu beristirahat di pohon Hangkang"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:09:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:12:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:18:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:26:00Z,F,Manggis hutan daun kecil,fr/Mu,sd+dg,telan semua,NA,tengah,2025-04-08T06:26:00Z,2025-04-08T06:27:59Z,2025-04-08T06:26:00Z,2025-04-08T06:27:00Z,2,Cuaca cerah
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:28:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:49:00Z,F,Kamuning,yl,NA,NA,NA,atas,2025-04-08T06:49:00Z,2025-04-08T06:58:00Z,2025-04-08T06:59:00Z,2025-04-08T06:51:00Z,6,Individu turun sedikit untuk makan daun muda Kamuning dari pohon Hangkang
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T06:58:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T07:00:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Meranti daun kecil
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T07:02:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T07:13:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-08T07:12:59Z,2025-04-08T07:25:59Z,NA,NA,NA,Akar kuku elang di pohon Tutup kabali
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T07:26:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Setelah istirahat, individu beristirahat kembali di pohon Tutup kabali"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T07:35:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T07:42:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T07:54:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-08T07:54:00Z,2025-04-08T08:15:00Z,NA,NA,NA,"Akar kuku elang di pohon Papung, sulit mengambil feeding rate karena individu berada di bagian atas tajuk pohon"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T08:15:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T08:18:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,2025-04-08T08:17:59Z,2025-04-08T08:37:59Z,NA,NA,NA,"Akar kuku elang di pohon Meranti dan kecil, cuaca cerah"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T08:38:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T08:44:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:02:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:06:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Papung
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:09:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:14:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Rahanjang bawi
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:24:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:27:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Manggis hutan daun besar (Mhdb)
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:37:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:38:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Defekasi dan urinasi di Akar kamuda
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:49:00Z,R,NA,NA,NA,NA,NA,bawah,NA,NA,NA,NA,NA,Bengaris
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T09:59:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:05:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Karandau putih
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:11:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:18:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Rahanjang hatue
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:29:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:44:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:48:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:53:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Nyato puntik
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T10:58:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:04:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:13:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:16:00Z,F,Manggis hutan daun besar,fr/Mu,sd+dg,telan semua,NA,tengah,2025-04-08T11:15:59Z,2025-04-08T11:19:00Z,2025-04-08T11:16:00Z,2025-04-08T11:17:00Z,1,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:19:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:23:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:28:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,1,2025-04-08T11:38:00Z,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,tengah,2025-04-08T11:37:59Z,2025-04-08T11:51:59Z,NA,NA,NA,"Individu makan buah Akar kuku elang di pohon Hangkang bersama Sawit, cuaca menjadi berawan"
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:52:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T11:55:00Z,F,Tutup kabali,yl,NA,NA,NA,bawah,2025-04-08T11:55:00Z,2025-04-08T12:00:59Z,2025-04-08T11:56:00Z,2025-04-08T11:57:00Z,11,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T12:01:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T12:03:00Z,F,Manggis hutan daun kecil,fr/Mu,sd+dg,telan semua,NA,atas,2025-04-08T12:02:59Z,2025-04-08T12:06:00Z,2025-04-08T12:03:00Z,2025-04-08T12:04:00Z,2,NA
2025-04-08,Pribon,"Uhit, Radi, Herman",NN,Rawit,2025-04-08T05:02:00Z,2025-04-08T05:15:00Z,2,2025-04-08T12:06:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
